Timestamp,Event,EAR,MAR,Head_Pitch_deg,PERCLOS_pct,Consec_Closed_Frames,Duration_s
20:40:53,DROWSY_ALARM,0.0900,0.0005,-2.07,25.00,27,
20:41:08,RESOLVED,0.2968,0.0006,-1.49,24.96,0,15.2
20:45:19,DROWSY_ALARM,0.1621,0.0025,-11.17,14.83,35,
20:45:20,RESOLVED,0.2207,0.0014,-6.40,16.28,0,1.1
