Timestamp,Event,EAR,MAR,Head_Pitch_deg,PERCLOS_pct,Consec_Closed_Frames,Duration_s
20:35:53,DROWSY_ALARM,0.1510,0.0008,-2.46,25.58,2,
20:35:55,RESOLVED,0.3065,0.0026,-8.19,24.82,0,1.8
20:35:58,DROWSY_ALARM,0.0992,0.0029,-5.00,25.00,24,
20:36:27,RESOLVED,0.3045,0.0009,-3.38,24.98,0,29.2
